234	271	4	1.0
234	388	4	1.0
234	443	4	1.0
235	51	4	1.0
235	148	4	1.0
235	166	4	1.0
236	290	4	1.0
236	443	4	1.0
236	476	4	1.0
237	30	4	1.0
237	351	4	1.0
237	723	4	1.0
238	56	4	1.0
238	270	4	1.0
238	456	4	1.0
239	12	4	1.0
239	114	4	1.0
239	355	4	1.0
240	11	4	1.0
240	330	4	1.0
240	434	4	1.0
241	123	4	1.0
241	324	4	1.0
241	351	4	1.0
242	97	4	1.0
242	231	4	1.0
242	288	4	1.0
243	274	4	1.0
243	391	4	1.0
243	393	4	1.0
244	27	4	1.0
244	242	4	1.0
244	321	4	1.0
245	288	4	1.0
245	345	4	1.0
245	400	4	1.0
246	159	4	1.0
246	220	4	1.0
246	345	4	1.0
247	127	4	1.0
247	405	4	1.0
247	804	4	1.0
248	299	4	1.0
248	454	4	1.0
248	478	4	1.0
249	157	4	1.0
249	255	4	1.0
249	382	4	1.0
250	164	4	1.0
250	245	4	1.0
250	525	4	1.0
251	149	4	1.0
251	274	4	1.0
251	381	4	1.0
252	5	4	1.0
252	31	4	1.0
252	38	4	1.0
253	167	4	1.0
253	392	4	1.0
253	396	4	1.0
254	166	4	1.0
254	197	4	1.0
254	253	4	1.0
255	157	4	1.0
255	453	4	1.0
255	572	4	1.0
256	165	4	1.0
256	311	4	1.0
256	457	4	1.0
257	100	4	1.0
257	315	4	1.0
257	369	4	1.0
258	153	4	1.0
258	569	4	1.0
258	774	4	1.0
259	114	4	1.0
259	228	4	1.0
259	260	4	1.0
260	45	4	1.0
260	259	4	1.0
260	451	4	1.0
261	97	4	1.0
261	208	4	1.0
261	372	4	1.0
262	52	4	1.0
262	159	4	1.0
262	463	4	1.0
263	8	4	1.0
263	208	4	1.0
263	743	4	1.0
264	176	4	1.0
264	265	4	1.0
264	353	4	1.0
265	176	4	1.0
265	286	4	1.0
265	350	4	1.0
266	658	4	1.0
266	732	4	1.0
266	829	4	1.0
267	8	4	1.0
267	517	4	1.0
267	897	4	1.0
268	86	4	1.0
268	371	4	1.0
268	595	4	1.0
269	334	4	1.0
269	373	4	1.0
269	982	4	1.0
270	56	4	1.0
270	299	4	1.0
270	339	4	1.0
271	290	4	1.0
271	388	4	1.0
271	443	4	1.0
272	10	4	1.0
272	45	4	1.0
272	323	4	1.0
273	99	4	1.0
273	288	4	1.0
273	481	4	1.0
274	149	4	1.0
274	251	4	1.0
274	381	4	1.0
275	299	4	1.0
275	329	4	1.0
275	436	4	1.0
276	53	4	1.0
276	265	4	1.0
276	485	4	1.0
277	97	4	1.0
277	231	4	1.0
277	242	4	1.0
278	297	4	1.0
278	379	4	1.0
278	464	4	1.0
279	11	4	1.0
279	83	4	1.0
279	388	4	1.0
280	159	4	1.0
280	196	4	1.0
280	499	4	1.0
281	144	4	1.0
281	394	4	1.0
281	503	4	1.0
282	321	4	1.0
282	384	4	1.0
282	460	4	1.0
283	112	4	1.0
283	331	4	1.0
283	413	4	1.0
284	153	4	1.0
284	317	4	1.0
284	380	4	1.0
285	223	4	1.0
285	300	4	1.0
285	316	4	1.0
286	176	4	1.0
286	265	4	1.0
286	350	4	1.0
287	39	4	1.0
287	166	4	1.0
287	359	4	1.0
288	99	4	1.0
288	273	4	1.0
288	481	4	1.0
289	100	4	1.0
289	119	4	1.0
289	369	4	1.0
290	271	4	1.0
290	388	4	1.0
290	443	4	1.0
291	299	4	1.0
291	310	4	1.0
291	483	4	1.0
292	54	4	1.0
292	445	4	1.0
292	850	4	1.0
293	90	4	1.0
293	279	4	1.0
293	431	4	1.0
294	271	4	1.0
294	290	4	1.0
294	443	4	1.0
295	545	4	1.0
295	662	4	1.0
295	985	4	1.0
296	91	4	1.0
296	210	4	1.0
296	380	4	1.0
297	278	4	1.0
297	299	4	1.0
297	379	4	1.0
298	105	4	1.0
298	387	4	1.0
298	405	4	1.0
299	56	4	1.0
299	483	4	1.0
299	813	4	1.0
300	16	4	1.0
300	243	4	1.0
300	285	4	1.0
301	194	4	1.0
301	341	4	1.0
301	494	4	1.0
302	64	4	1.0
302	160	4	1.0
302	383	4	1.0
303	18	4	1.0
303	299	4	1.0
303	486	4	1.0
304	389	4	1.0
304	442	4	1.0
304	558	4	1.0
305	235	4	1.0
305	326	4	1.0
305	468	4	1.0
306	247	4	1.0
306	387	4	1.0
306	405	4	1.0
307	270	4	1.0
307	422	4	1.0
307	464	4	1.0
308	13	4	1.0
308	47	4	1.0
308	325	4	1.0
309	152	4	1.0
309	338	4	1.0
309	347	4	1.0
310	56	4	1.0
310	299	4	1.0
310	483	4	1.0
311	61	4	1.0
311	284	4	1.0
311	326	4	1.0
312	101	4	1.0
312	473	4	1.0
312	927	4	1.0
313	386	4	1.0
313	454	4	1.0
313	478	4	1.0
314	93	4	1.0
314	448	4	1.0
314	606	4	1.0
315	100	4	1.0
315	257	4	1.0
315	369	4	1.0
316	223	4	1.0
316	260	4	1.0
316	285	4	1.0
317	284	4	1.0
317	380	4	1.0
317	458	4	1.0
318	6	4	1.0
318	162	4	1.0
318	444	4	1.0
319	516	4	1.0
319	770	4	1.0
319	917	4	1.0
320	326	4	1.0
320	889	4	1.0
320	995	4	1.0
321	17	4	1.0
321	39	4	1.0
321	242	4	1.0
322	100	4	1.0
322	119	4	1.0
322	369	4	1.0
323	10	4	1.0
323	45	4	1.0
323	272	4	1.0
324	3	4	1.0
324	318	4	1.0
324	446	4	1.0
325	13	4	1.0
325	232	4	1.0
325	308	4	1.0
326	51	4	1.0
326	320	4	1.0
326	850	4	1.0
327	116	4	1.0
327	140	4	1.0
327	445	4	1.0
328	53	4	1.0
328	265	4	1.0
328	350	4	1.0
329	5	4	1.0
329	56	4	1.0
329	708	4	1.0
330	11	4	1.0
330	240	4	1.0
330	434	4	1.0
331	112	4	1.0
331	299	4	1.0
331	464	4	1.0
332	51	4	1.0
332	320	4	1.0
332	441	4	1.0
333	8	4	1.0
333	19	4	1.0
333	730	4	1.0
334	527	4	1.0
334	642	4	1.0
334	892	4	1.0
335	772	4	1.0
335	874	4	1.0
335	913	4	1.0
336	83	4	1.0
336	90	4	1.0
336	290	4	1.0
337	176	4	1.0
337	353	4	1.0
337	485	4	1.0
338	152	4	1.0
338	408	4	1.0
338	825	4	1.0
339	56	4	1.0
339	270	4	1.0
339	299	4	1.0
340	90	4	1.0
340	423	4	1.0
340	431	4	1.0
341	301	4	1.0
341	489	4	1.0
341	494	4	1.0
342	202	4	1.0
342	369	4	1.0
342	491	4	1.0
343	73	4	1.0
343	166	4	1.0
343	394	4	1.0
344	18	4	1.0
344	299	4	1.0
344	436	4	1.0
345	213	4	1.0
345	372	4	1.0
345	499	4	1.0
346	176	4	1.0
346	265	4	1.0
346	350	4	1.0
347	152	4	1.0
347	391	4	1.0
347	408	4	1.0
348	8	4	1.0
348	29	4	1.0
348	326	4	1.0
349	24	4	1.0
349	81	4	1.0
349	372	4	1.0
350	176	4	1.0
350	265	4	1.0
350	286	4	1.0
351	187	4	1.0
351	453	4	1.0
351	909	4	1.0
352	13	4	1.0
352	236	4	1.0
352	434	4	1.0
353	286	4	1.0
353	350	4	1.0
353	485	4	1.0
354	98	4	1.0
354	133	4	1.0
354	491	4	1.0
355	12	4	1.0
355	139	4	1.0
355	424	4	1.0
356	343	4	1.0
356	387	4	1.0
356	394	4	1.0
357	15	4	1.0
357	556	4	1.0
357	983	4	1.0
358	218	4	1.0
358	392	4	1.0
358	457	4	1.0
359	39	4	1.0
359	166	4	1.0
359	460	4	1.0
360	39	4	1.0
360	394	4	1.0
360	460	4	1.0
361	545	4	1.0
361	618	4	1.0
361	684	4	1.0
362	181	4	1.0
362	406	4	1.0
362	421	4	1.0
363	57	4	1.0
363	401	4	1.0
363	415	4	1.0
364	244	4	1.0
364	382	4	1.0
364	988	4	1.0
365	34	4	1.0
365	319	4	1.0
365	335	4	1.0
366	6	4	1.0
366	318	4	1.0
366	386	4	1.0
367	33	4	1.0
367	387	4	1.0
367	487	4	1.0
368	562	4	1.0
368	774	4	1.0
368	874	4	1.0
369	100	4	1.0
369	119	4	1.0
369	289	4	1.0
370	148	4	1.0
370	326	4	1.0
370	430	4	1.0
371	79	4	1.0
371	109	4	1.0
371	196	4	1.0
372	146	4	1.0
372	213	4	1.0
372	499	4	1.0
373	74	4	1.0
373	265	4	1.0
373	286	4	1.0
374	36	4	1.0
374	51	4	1.0
374	148	4	1.0
375	414	4	1.0
375	435	4	1.0
375	913	4	1.0
376	157	4	1.0
376	453	4	1.0
376	909	4	1.0
377	103	4	1.0
377	264	4	1.0
377	350	4	1.0
378	603	4	1.0
378	605	4	1.0
378	666	4	1.0
379	278	4	1.0
379	297	4	1.0
379	464	4	1.0
380	136	4	1.0
380	153	4	1.0
380	284	4	1.0
381	45	4	1.0
381	149	4	1.0
381	260	4	1.0
382	157	4	1.0
382	249	4	1.0
382	255	4	1.0
383	8	4	1.0
383	64	4	1.0
383	375	4	1.0
384	17	4	1.0
384	82	4	1.0
384	110	4	1.0
385	53	4	1.0
385	71	4	1.0
385	161	4	1.0
386	201	4	1.0
386	248	4	1.0
386	478	4	1.0
387	51	4	1.0
387	287	4	1.0
387	813	4	1.0
388	271	4	1.0
388	290	4	1.0
388	443	4	1.0
389	516	4	1.0
389	558	4	1.0
389	770	4	1.0
390	511	4	1.0
390	786	4	1.0
390	874	4	1.0
391	152	4	1.0
391	347	4	1.0
391	408	4	1.0
392	197	4	1.0
392	218	4	1.0
392	253	4	1.0
393	1	4	1.0
393	86	4	1.0
393	134	4	1.0
394	82	4	1.0
394	138	4	1.0
394	144	4	1.0
395	408	4	1.0
395	440	4	1.0
395	643	4	1.0
396	167	4	1.0
396	197	4	1.0
396	253	4	1.0
397	39	4	1.0
397	189	4	1.0
397	287	4	1.0
398	291	4	1.0
398	297	4	1.0
398	413	4	1.0
399	357	4	1.0
399	850	4	1.0
399	983	4	1.0
400	245	4	1.0
400	372	4	1.0
400	496	4	1.0
401	363	4	1.0
401	415	4	1.0
401	448	4	1.0
402	552	4	1.0
402	553	4	1.0
402	803	4	1.0
403	420	4	1.0
403	471	4	1.0
403	714	4	1.0
404	146	4	1.0
404	213	4	1.0
404	372	4	1.0
405	29	4	1.0
405	110	4	1.0
405	247	4	1.0
406	114	4	1.0
406	362	4	1.0
406	421	4	1.0
407	12	4	1.0
407	139	4	1.0
407	355	4	1.0
408	86	4	1.0
408	134	4	1.0
408	486	4	1.0
409	402	4	1.0
409	553	4	1.0
409	803	4	1.0
410	61	4	1.0
410	284	4	1.0
410	311	4	1.0
411	693	4	1.0
411	732	4	1.0
411	829	4	1.0
412	772	4	1.0
412	774	4	1.0
412	874	4	1.0
413	112	4	1.0
413	299	4	1.0
413	708	4	1.0
414	79	4	1.0
414	375	4	1.0
414	750	4	1.0
415	772	4	1.0
415	774	4	1.0
415	874	4	1.0
416	94	4	1.0
416	174	4	1.0
416	464	4	1.0
417	199	4	1.0
417	301	4	1.0
417	372	4	1.0
418	8	4	1.0
418	635	4	1.0
418	779	4	1.0
419	97	4	1.0
419	231	4	1.0
419	277	4	1.0
420	8	4	1.0
420	69	4	1.0
420	403	4	1.0
421	362	4	1.0
421	406	4	1.0
421	424	4	1.0
422	56	4	1.0
422	112	4	1.0
422	307	4	1.0
423	271	4	1.0
423	434	4	1.0
423	443	4	1.0
424	12	4	1.0
424	139	4	1.0
424	355	4	1.0
425	189	4	1.0
425	523	4	1.0
425	863	4	1.0
426	271	4	1.0
426	388	4	1.0
426	434	4	1.0
427	139	4	1.0
427	355	4	1.0
427	424	4	1.0
428	39	4	1.0
428	166	4	1.0
428	359	4	1.0
429	25	4	1.0
429	281	4	1.0
429	503	4	1.0
430	180	4	1.0
430	370	4	1.0
430	562	4	1.0
431	83	4	1.0
431	388	4	1.0
431	476	4	1.0
432	136	4	1.0
432	153	4	1.0
432	380	4	1.0
433	212	4	1.0
433	553	4	1.0
433	857	4	1.0
434	271	4	1.0
434	388	4	1.0
434	443	4	1.0
435	375	4	1.0
435	837	4	1.0
435	913	4	1.0
436	299	4	1.0
436	708	4	1.0
436	813	4	1.0
437	53	4	1.0
437	328	4	1.0
437	447	4	1.0
438	387	4	1.0
438	734	4	1.0
438	981	4	1.0
439	118	4	1.0
439	190	4	1.0
439	874	4	1.0
440	5	4	1.0
440	708	4	1.0
440	900	4	1.0
441	76	4	1.0
441	326	4	1.0
441	428	4	1.0
442	516	4	1.0
442	709	4	1.0
442	770	4	1.0
443	271	4	1.0
443	290	4	1.0
443	388	4	1.0
444	605	4	1.0
444	670	4	1.0
444	813	4	1.0
445	292	4	1.0
445	734	4	1.0
445	850	4	1.0
446	444	4	1.0
446	605	4	1.0
446	607	4	1.0
447	215	4	1.0
447	426	4	1.0
447	437	4	1.0
448	284	4	1.0
448	314	4	1.0
448	380	4	1.0
449	368	4	1.0
449	516	4	1.0
449	558	4	1.0
450	744	4	1.0
450	813	4	1.0
450	961	4	1.0
451	45	4	1.0
451	260	4	1.0
451	381	4	1.0
452	133	4	1.0
452	354	4	1.0
452	491	4	1.0
453	157	4	1.0
453	376	4	1.0
453	909	4	1.0
454	248	4	1.0
454	478	4	1.0
454	708	4	1.0
455	8	4	1.0
455	40	4	1.0
455	523	4	1.0
456	299	4	1.0
456	331	4	1.0
456	483	4	1.0
457	166	4	1.0
457	284	4	1.0
457	358	4	1.0
458	284	4	1.0
458	380	4	1.0
458	774	4	1.0
459	101	4	1.0
459	784	4	1.0
459	850	4	1.0
460	39	4	1.0
460	166	4	1.0
460	359	4	1.0
461	379	4	1.0
461	416	4	1.0
461	708	4	1.0
462	8	4	1.0
462	418	4	1.0
462	635	4	1.0
463	119	4	1.0
463	126	4	1.0
463	262	4	1.0
464	112	4	1.0
464	278	4	1.0
464	299	4	1.0
465	98	4	1.0
465	111	4	1.0
465	194	4	1.0
466	804	4	1.0
466	863	4	1.0
